contlabel,BirdID,TagID,Visual,Triangulation,Home Range
78,JR,Blue/Orange,3085.2558951228,4107.12914035562,4379.27971435868
77,JR,Blue/Orange,2901.79652938049,3789.37288130447,4038.22061232605
76,JR,Blue/Orange,2755.30842865835,3485.78039491689,3914.61193131236
75,JR,Blue/Orange,2643.2682265793,3194.99729082233,3810.8265837715
74,JR,Blue/Orange,2536.08834687294,3183.91822296823,3710.00823470356
73,JR,Blue/Orange,2433.30292729184,3172.88101118006,3616.98125075729
72,JR,Blue/Orange,2334.67056020093,3161.86107284145,3585.71801388006
71,JR,Blue/Orange,2239.88252024289,3150.84791087545,3554.72399450478
70,JR,Blue/Orange,2198.52344828156,3139.8491168269,3523.94161891018
69,JR,Blue/Orange,2192.795743133,3128.86426237971,3477.61837620306
68,JR,Blue/Orange,2187.07761708947,3117.89703347418,3380.43143888528
67,JR,Blue/Orange,2181.37208768242,3106.93924978336,3285.73311645514
66,JR,Blue/Orange,2175.68461189134,3096.00879302341,3193.78425671399
65,JR,Blue/Orange,2170.01927804283,3085.08704879257,3130.80519203733
64,JR,Blue/Orange,2163.80341886403,3074.18630541093,3111.31304863794
63,JR,Blue/Orange,2157.36610763764,3063.30219523737,3091.94474246074
62,JR,Blue/Orange,2150.94600945443,3049.74609378155,3072.7174474682
61,JR,Blue/Orange,2144.54580381106,3033.51443947549,3033.63317043916
60,JR,Blue/Orange,2138.15787230694,3017.30818602536,2978.12344618584
59,JR,Blue/Orange,2131.78773701738,3001.12773047597,2923.56376929639
58,JR,Blue/Orange,2070.69537051313,2984.99768119077,2869.82675242005
57,JR,Blue/Orange,1999.98487992218,2968.91573041445,2844.0442833592
56,JR,Blue/Orange,1931.27465023275,2952.85921168514,2830.48763971531
55,JR,Blue/Orange,1864.4654930688,2936.84918630042,2816.98191871773
54,JR,Blue/Orange,1799.56302440993,2920.87391389394,2803.52511484415
53,JR,Blue/Orange,1736.34388813807,2904.90910332697,2759.1692550364
52,JR,Blue/Orange,1727.50137856149,2888.96483735755,2709.88303072122
51,JR,Blue/Orange,1722.01508761419,2873.07211742538,2661.21625522152
50,JR,Blue/Orange,1716.54344298033,2857.23348595272,2613.28812226234
49,JR,Blue/Orange,1711.08998802252,2834.55479553609,2432.37509008241
48,JR,Blue/Orange,1705.64865486266,2811.9418986236,2260.78432109393
47,JR,Blue/Orange,1691.93340518256,2789.35322922934,2098.03895077109
46,JR,Blue/Orange,1550.27552893001,2766.78532872559,1940.04169445042
45,JR,Blue/Orange,1416.87267545483,2744.27616136917,1772.89411010605
44,JR,Blue/Orange,1290.79817269219,2721.87761479057,1614.40767447406
43,JR,Blue/Orange,1171.39147411469,2699.58459481061,1463.58058870328
42,JR,Blue/Orange,1058.06961993009,2677.36690475617,1354.12572680321
41,JR,Blue/Orange,945.014084082057,2655.21970139153,1324.33542575006
40,JR,Blue/Orange,814.389038964058,2633.11810193048,1294.84943080693
39,JR,Blue/Orange,691.116110067465,2611.04833777528,1265.65692958827
38,JR,Blue/Orange,574.546272618929,2589.03981949079,1226.34536341974
37,JR,Blue/Orange,464.042667716742,2544.20810258575,1175.69959524833
36,JR,Blue/Orange,359.09660336838,2476.93818687904,1125.84282008768
35,JR,Blue/Orange,287.844555930234,2410.12913279131,1076.87401772442
34,JR,Blue/Orange,287.273487089085,2343.80163693498,1005.8547635187
33,JR,Blue/Orange,286.702431045589,2278.24363916798,922.826378629077
32,JR,Blue/Orange,286.131352920318,2213.01529948856,841.968833301566
31,JR,Blue/Orange,285.560205930611,2148.38495761715,763.455118990736
30,JR,Blue/Orange,284.98905114748,2084.28424411197,719.51542604086
29,JR,Blue/Orange,282.337959136537,2020.63011226512,685.827098559414
28,JR,Blue/Orange,276.711902698851,1957.49983644657,652.667486929771
27,JR,Blue/Orange,271.093595675309,1894.63161791279,619.923673128244
26,JR,Blue/Orange,265.487378968508,1832.35800798924,600.14649433631
25,JR,Blue/Orange,259.876388856908,1770.6482186222,581.653050195426
24,JR,Blue/Orange,254.286232112092,1678.6628474507,563.281600160641
23,JR,Blue/Orange,247.599247560196,1587.56263409276,540.956719973306
22,JR,Blue/Orange,239.943844385445,1497.49732888106,472.164300629054
21,JR,Blue/Orange,232.318579686282,1408.19126870157,404.980619645445
20,JR,Blue/Orange,224.705127826193,1319.82389518293,339.315371614066
19,JR,Blue/Orange,217.138343407074,1232.00675238838,287.816201090463
18,JR,Blue/Orange,209.613182623914,1145.21713967377,279.205823584693
17,JR,Blue/Orange,200.118392900797,1059.14595627994,270.648467351159
16,JR,Blue/Orange,189.545782395406,973.506235701614,262.16530273133
15,JR,Blue/Orange,178.990959785675,888.868828953709,252.352328317473
14,JR,Blue/Orange,168.512768356944,804.821447236813,240.42488717087
13,JR,Blue/Orange,158.12916449795,721.214556892286,228.545528000686
12,JR,Blue/Orange,147.828997410019,661.633317869389,216.600638156291
11,JR,Blue/Orange,139.022252116934,624.995116118342,202.641092308157
10,JR,Blue/Orange,130.621376058436,587.882822144544,187.107620416791
9,JR,Blue/Orange,122.280978237279,551.429397312168,171.812408725149
8,JR,Blue/Orange,113.980500984238,515.317844857229,156.761975910864
7,JR,Blue/Orange,105.729312014591,479.162046501413,142.916408857447
6,JR,Blue/Orange,97.4981358909281,442.882746995077,129.58510382555
5,JR,Blue/Orange,94.0070770487655,406.517967034131,116.340160653112
4,JR,Blue/Orange,91.1432934626937,370.743847499718,103.313768840511
3,JR,Blue/Orange,88.2817637248663,334.887680626707,98.9561651721597
2,JR,Blue/Orange,85.4107367522083,299.344247637084,96.1776726186442
1,JR,Blue/Orange,82.5228533177869,263.146095179953,93.3978991867043
99,LUCKY,Green/Green,10178.8100783249,27473.0108251439,23292.0749430563
98,LUCKY,Green/Green,9992.3984727487,25347.6887859027,21066.1835049605
97,LUCKY,Green/Green,9812.43358781131,23460.6095434979,19962.2258661941
96,LUCKY,Green/Green,9637.37707653778,21760.5766007252,19960.8172652051
95,LUCKY,Green/Green,9466.86758305028,20563.5993781226,19959.408736508
94,LUCKY,Green/Green,9300.52192702494,19849.0680121328,19742.2047231742
93,LUCKY,Green/Green,9203.96072483424,19162.5316969214,19497.4851698678
92,LUCKY,Green/Green,9130.35146130319,18505.0035988493,18970.2345408411
91,LUCKY,Green/Green,9057.47276443103,17873.108252015,17865.609633746
90,LUCKY,Green/Green,8985.4312461185,17729.2816200987,16851.1600423271
89,LUCKY,Green/Green,8914.07102338318,17633.3344474332,16277.3246943755
88,LUCKY,Green/Green,8843.33947658027,17538.0895860744,15851.122958659
87,LUCKY,Green/Green,8678.66933616681,17443.5073845731,15483.0083978747
86,LUCKY,Green/Green,8425.98321109777,17327.6614076753,15308.6220525346
85,LUCKY,Green/Green,8181.11273164995,17174.8877741322,15137.4813127485
84,LUCKY,Green/Green,7944.08311180683,17024.0804514685,14726.2829520111
83,LUCKY,Green/Green,7714.8616975311,16874.931159311,14189.7909747092
82,LUCKY,Green/Green,7495.92596941418,16727.1494279422,13630.5112158195
81,LUCKY,Green/Green,7290.91794299241,16599.4615437563,12213.2423348669
80,LUCKY,Green/Green,7102.57259690471,16477.0140294933,11003.3177036023
79,LUCKY,Green/Green,6927.46007180039,16355.4779683626,10386.5200794078
78,LUCKY,Green/Green,6764.34269454726,16235.1734577932,10266.1942352159
77,LUCKY,Green/Green,6611.05108208768,15763.7517155458,10147.787483349
76,LUCKY,Green/Green,6466.04419545073,14447.9836669602,9844.99234534847
75,LUCKY,Green/Green,6328.76734977076,13262.8350586637,9539.10832083528
74,LUCKY,Green/Green,5625.73261605552,12182.9944980266,9158.51567868982
73,LUCKY,Green/Green,5048.85959366166,11188.9965979866,8651.20524539496
72,LUCKY,Green/Green,4552.77964075794,10822.7522773654,8175.84681916889
71,LUCKY,Green/Green,4113.24827778153,10675.2353742425,7963.06644628267
70,LUCKY,Green/Green,3716.61417601386,10529.5471583316,7816.35436110594
69,LUCKY,Green/Green,3352.87516592606,10385.4233311233,7658.27005716902
68,LUCKY,Green/Green,3127.81345519144,10200.1816606112,7457.03376558586
67,LUCKY,Green/Green,2949.23274282215,9830.63773843669,7261.21847434575
66,LUCKY,Green/Green,2776.42585236789,9471.21445365273,7188.95736108441
65,LUCKY,Green/Green,2609.04372816882,9121.17906947958,7176.44028811436
64,LUCKY,Green/Green,2446.41279047064,8779.62645360315,7093.52885689476
63,LUCKY,Green/Green,2287.86036927394,8572.14554758789,6429.03122807341
62,LUCKY,Green/Green,2146.99976006139,8438.71018368704,5824.1600413553
61,LUCKY,Green/Green,2022.88157378254,8306.57971562445,5539.87361009303
60,LUCKY,Green/Green,1900.80735576502,8175.89196270662,5497.94109179126
59,LUCKY,Green/Green,1780.81211525155,8029.88857679302,5456.25758626824
58,LUCKY,Green/Green,1663.03702689905,7723.90960839856,5237.81952657504
57,LUCKY,Green/Green,1547.35467799625,7424.2898429638,5022.37772016588
56,LUCKY,Green/Green,1462.04091640574,7131.64438593155,4862.40505909524
55,LUCKY,Green/Green,1461.92964183824,6845.7129005813,4774.5848069191
54,LUCKY,Green/Green,1461.81837453646,6476.46228716709,4688.30921359081
53,LUCKY,Green/Green,1461.7071145083,6046.16815589648,4083.64767839806
52,LUCKY,Green/Green,1461.59586166623,5631.50421545206,3450.67731737718
51,LUCKY,Green/Green,1461.48461615181,5232.55793867935,2995.54220751295
50,LUCKY,Green/Green,1461.37337785909,4848.72621134762,2864.41773300339
49,LUCKY,Green/Green,1460.02326860095,4695.10852672579,2736.0804739804
48,LUCKY,Green/Green,1458.6743514867,4543.98528437596,2652.80866074306
47,LUCKY,Green/Green,1457.32571452754,4395.47196040943,2587.36400870932
46,LUCKY,Green/Green,1455.97735768341,4249.33214620361,2526.965481458
45,LUCKY,Green/Green,1454.62928098958,4158.84904984571,2491.43048979016
44,LUCKY,Green/Green,1453.27863930567,4132.99786601402,2456.09299705038
43,LUCKY,Green/Green,1449.79197435954,4107.24480640795,2368.16528402036
42,LUCKY,Green/Green,1445.59218363266,4081.57371333108,2245.12571334369
41,LUCKY,Green/Green,1441.38626374607,4055.97316352616,2127.87905539852
40,LUCKY,Green/Green,1437.17612773413,3921.02532172529,2127.72157255281
39,LUCKY,Green/Green,1432.96507224736,3777.27594270837,2127.56409259466
38,LUCKY,Green/Green,1428.75798273039,3635.98957586009,2112.96498023788
37,LUCKY,Green/Green,1426.57459603323,3497.483560191,2081.69006806775
36,LUCKY,Green/Green,1426.4112474432,3285.73731664568,2050.5416222678
35,LUCKY,Green/Green,1426.2479036302,2952.16530373273,2023.51023735455
34,LUCKY,Green/Green,1426.08456459182,2632.60052884422,1997.03770632879
33,LUCKY,Green/Green,1425.92123031296,2325.8974476303,1954.23050190774
32,LUCKY,Green/Green,1425.7579008358,2031.06450628152,1879.19071767945
31,LUCKY,Green/Green,1406.8270626149,1936.3302058531,1805.3868705756
30,LUCKY,Green/Green,1332.2622826572,1884.78316322237,1767.77374423202
29,LUCKY,Green/Green,1259.64636267489,1833.50405984838,1740.7943311499
28,LUCKY,Green/Green,1188.66756074832,1782.5064858878,1693.55547555443
27,LUCKY,Green/Green,1120.23873969552,1738.22898489237,1568.61577044201
26,LUCKY,Green/Green,1053.65386112325,1711.7067808928,1446.50561089488
25,LUCKY,Green/Green,989.602201517555,1685.29220483359,1397.61010514945
24,LUCKY,Green/Green,951.45597662637,1658.98326634197,1388.66352012369
23,LUCKY,Green/Green,914.204095907742,1632.82086912775,1372.60613472294
22,LUCKY,Green/Green,877.805084680906,1584.88589880266,1271.65898399206
21,LUCKY,Green/Green,841.975430097198,1529.2273983825,1172.85376053257
20,LUCKY,Green/Green,806.873519303277,1473.95264555025,1075.72557484428
19,LUCKY,Green/Green,772.567016902496,1418.99280945119,978.574903418776
18,LUCKY,Green/Green,682.738147349817,1368.00040426276,884.135457536904
17,LUCKY,Green/Green,579.7007980044,1334.8297120909,867.112044855021
16,LUCKY,Green/Green,481.820887716953,1301.84118790273,854.152486412087
15,LUCKY,Green/Green,388.43955996912,1269.00861922931,839.807300413027
14,LUCKY,Green/Green,298.928845157032,1236.2410029918,823.217836961616
13,LUCKY,Green/Green,213.083855415811,1211.81577645033,806.768939413363
12,LUCKY,Green/Green,159.212132377783,1192.18405670626,709.362044721958
11,LUCKY,Green/Green,134.576712825103,1172.63773549162,596.255727341166
10,LUCKY,Green/Green,110.577270769398,1153.16171391448,487.675230482244
9,LUCKY,Green/Green,86.438349095195,1123.31945117066,385.514772004855
8,LUCKY,Green/Green,62.9735277493019,990.087710262742,284.65138169704
7,LUCKY,Green/Green,39.3518020866904,859.236017053248,209.593707812019
6,LUCKY,Green/Green,21.4508809840772,730.21609605616,143.292026192998
5,LUCKY,Green/Green,19.1446457669663,603.673927625176,87.2939744396135
4,LUCKY,Green/Green,16.9594516940415,492.185882374179,80.8119291521143
3,LUCKY,Green/Green,14.837832521298,393.255098744063,74.3350349871325
2,LUCKY,Green/Green,12.4680373657029,294.940948063275,66.2370886756107
1,LUCKY,Green/Green,10.1605945636984,198.195739215007,56.2763987854123
99,RED,Red/Red,6360.09950488521,43863.7191293017,52946.2304695625
98,RED,Red/Red,6324.2872127486,42271.7660044977,49350.8406432191
97,RED,Red/Red,6288.19545840695,39921.6727209119,45991.0669139291
96,RED,Red/Red,6251.68151691838,37700.91290332,44071.3538640725
95,RED,Red/Red,6214.80443945999,36278.1256703977,43267.0900974488
94,RED,Red/Red,6176.94267636474,35067.1902625058,41670.6128183305
93,RED,Red/Red,6138.64559846607,33934.5938444179,40596.335182023
92,RED,Red/Red,6100.29680478282,32850.2167241531,40568.8677697699
91,RED,Red/Red,6061.54651040712,32653.0323586441,40541.4851882923
90,RED,Red/Red,6022.13735668914,32458.8303733396,40514.1457165747
89,RED,Red/Red,5981.625506329,32265.4270426198,39923.4674028319
88,RED,Red/Red,5940.54764465609,32072.6187819833,39079.2468408174
87,RED,Red/Red,5897.74139126175,29922.7272265144,38269.0227772035
86,RED,Red/Red,5853.61740993196,28222.8896611256,37139.3412611343
85,RED,Red/Red,5808.23136953733,26665.1978447451,34774.354018142
84,RED,Red/Red,5758.66458413634,25206.5947875462,32460.2801054187
83,RED,Red/Red,5698.41094572996,24179.5849827561,29979.3099561825
82,RED,Red/Red,5641.62830953032,23170.9601570587,29263.048501798
81,RED,Red/Red,5591.17418886737,22167.3211361141,29234.071723382
80,RED,Red/Red,5545.7657597681,21128.6807356533,29205.2190606785
79,RED,Red/Red,5517.03832524607,20818.7121967196,29077.7525956226
78,RED,Red/Red,5489.16465855722,20484.090800717,28744.3248060264
77,RED,Red/Red,5462.02179685415,20083.8418767406,28416.9186186786
76,RED,Red/Red,5435.15881253895,19728.5258009615,28100.1459190184
75,RED,Red/Red,5408.37457898213,19516.9629711944,26395.736747837
74,RED,Red/Red,5382.15559364698,19377.4228333806,24794.3753095932
73,RED,Red/Red,5356.13839664028,19261.2466633583,23257.6876964723
72,RED,Red/Red,5330.35706768453,19148.3007718371,22307.7500488791
71,RED,Red/Red,5304.97439279739,18479.6851868464,22147.6078044651
70,RED,Red/Red,5279.54123559373,17871.8400512387,21987.0522453836
69,RED,Red/Red,5254.19329040305,17306.0765171703,21825.4926071535
68,RED,Red/Red,5229.32270160532,16778.6847078275,21459.8818263437
67,RED,Red/Red,5204.63499371454,16643.7286650937,21087.561548363
66,RED,Red/Red,5063.61697174277,16510.9130635667,20716.8407101521
65,RED,Red/Red,4869.24872738961,16379.737890585,19761.2131259779
64,RED,Red/Red,4678.2029592233,16250.6740146633,18603.0244523659
63,RED,Red/Red,4489.42662428383,13343.6228872598,17635.3078993905
62,RED,Red/Red,4301.76752949989,11202.1320547943,16784.3172358663
61,RED,Red/Red,4116.1258971864,9514.64741098462,15989.4418885192
60,RED,Red/Red,3935.18244319601,8121.12425136054,15276.0854584789
59,RED,Red/Red,3763.37468232831,7334.82010253379,14628.3711693304
58,RED,Red/Red,3604.57683140524,6618.14636399481,14296.9458038015
57,RED,Red/Red,3458.20628328789,5960.61645798234,14137.0424064701
56,RED,Red/Red,3321.78962234303,5353.26902347431,13980.6087734818
55,RED,Red/Red,3193.11553971714,4835.1662117003,13412.1540269004
54,RED,Red/Red,3070.60169008526,4348.65228852537,11259.6324623178
53,RED,Red/Red,2953.24195464846,3889.86859549209,9566.52867306466
52,RED,Red/Red,2840.58140180929,3456.14085724135,8165.80106152326
51,RED,Red/Red,2731.67312141907,3413.85069835,7191.43186655967
50,RED,Red/Red,2626.20285963413,3371.73247905402,6397.85947298193
49,RED,Red/Red,2523.85578226799,3329.83016833989,5672.7898665019
48,RED,Red/Red,2424.1802257383,3288.23482193527,5020.24603917997
47,RED,Red/Red,2327.05169857666,3123.59086544486,4450.89567841333
46,RED,Red/Red,2232.4647711966,2961.97040837444,3917.57578934528
45,RED,Red/Red,2139.6936360749,2803.93331464147,3416.08113803528
44,RED,Red/Red,2049.17566161885,2648.61591997405,3297.07772238692
43,RED,Red/Red,1960.59192447935,2470.4637028841,3254.19824331673
42,RED,Red/Red,1873.52622736755,2296.86188171315,3211.45675642171
41,RED,Red/Red,1788.30681274197,2126.46116657311,3178.43126349826
40,RED,Red/Red,1704.49552523033,1959.40357478458,3161.12812076812
39,RED,Red/Red,1622.46630005073,1865.26236565388,3143.84505744044
38,RED,Red/Red,1541.69524541634,1772.34577758983,3126.58270409494
37,RED,Red/Red,1462.2608095161,1680.51409478532,2734.52310318931
36,RED,Red/Red,1384.04465956817,1589.44120258139,2333.71085334942
35,RED,Red/Red,1307.43054915301,1529.03738117423,1951.12763411854
34,RED,Red/Red,1231.97656483519,1469.20389813604,1718.91046217014
33,RED,Red/Red,1178.31970112224,1410.10319163813,1634.47072652308
32,RED,Red/Red,1167.58166799624,1351.51811259286,1550.44188169483
31,RED,Red/Red,1156.85725506122,1290.37152215489,1468.50798231317
30,RED,Red/Red,1146.1633448393,1229.38775284076,1418.33335886151
29,RED,Red/Red,1135.48517808429,1168.68390088622,1368.59380938532
28,RED,Red/Red,1124.82240271417,1108.27760359074,1319.27888364997
27,RED,Red/Red,1114.17704976263,1073.09027229343,1255.94978611195
26,RED,Red/Red,1103.54778525687,1038.21215483127,1182.7710446717
25,RED,Red/Red,1092.96836772887,1003.57395837914,1110.20231145411
24,RED,Red/Red,1082.43063581313,969.20810239343,1039.62901781267
23,RED,Red/Red,1071.93433342761,841.476212583933,979.186369546514
22,RED,Red/Red,1061.45783944294,714.326686659362,919.594714655774
21,RED,Red/Red,1051.03314488148,591.029784236103,860.583605068736
20,RED,Red/Red,1040.66567997291,467.897563569248,761.070039614569
19,RED,Red/Red,1030.30476645863,462.146433169022,644.666557847522
18,RED,Red/Red,1019.95487590019,456.413958994206,530.571664764429
17,RED,Red/Red,1009.64437274155,450.700141668785,442.077226049732
16,RED,Red/Red,999.386784870352,445.008578645968,432.342304284917
15,RED,Red/Red,989.160945608339,371.414218968013,422.647533959243
14,RED,Red/Red,978.923752508883,298.305137026589,412.978935470339
13,RED,Red/Red,968.684825307704,224.007333495887,347.427736620884
12,RED,Red/Red,958.460748888494,153.383468699176,268.42312163068
11,RED,Red/Red,948.294165214989,144.759335199429,189.312899863755
10,RED,Red/Red,938.163010673714,136.079190960154,134.186519077281
9,RED,Red/Red,928.051756339031,127.288491342333,122.708116153721
8,RED,Red/Red,917.956847838883,118.268616181216,111.360205139033
7,RED,Red/Red,907.869230352051,95.553301826003,99.7052073075902
6,RED,Red/Red,897.758516981616,74.1680665713502,81.8786410651519
5,RED,Red/Red,887.664263096056,54.0789061326068,64.1211605069693
4,RED,Red/Red,877.580362774592,32.7097684953187,46.1804508720525
3,RED,Red/Red,867.48948297184,27.7219645384612,32.6747853913694
2,RED,Red/Red,857.437357281626,22.5094659444876,25.3731326343841
1,RED,Red/Red,847.445271739387,17.4040740798227,17.5449801331852
99,SANTA,Green/Red,8135.57915841113,36110.0106295962,28168.6918413466
98,SANTA,Green/Red,8041.5741253926,35491.9467688827,28104.7625784229
97,SANTA,Green/Red,7948.94119483535,34875.0113357406,28025.0174925427
96,SANTA,Green/Red,7857.25196251814,34262.1308582118,27943.4943078617
95,SANTA,Green/Red,7606.18025683984,33535.9752887462,27764.9168888293
94,SANTA,Green/Red,7207.65651046415,32670.8328624738,27544.4343808494
93,SANTA,Green/Red,6857.36750335374,31815.1965560692,26206.0981765196
92,SANTA,Green/Red,6534.61803314416,31028.2650099492,23366.4283593391
91,SANTA,Green/Red,6228.09383735713,30317.753823061,21306.5579452463
90,SANTA,Green/Red,6174.46814745021,27466.7267649167,20965.1516200688
89,SANTA,Green/Red,6145.72425027424,25131.9637443351,20634.2291279398
88,SANTA,Green/Red,6117.20214254159,23249.6026428897,19538.5505341394
87,SANTA,Green/Red,6088.68153155176,21639.1489505658,18451.7496388501
86,SANTA,Green/Red,6063.76901083125,20291.5357734873,17451.7616056799
85,SANTA,Green/Red,6045.39069763932,19193.1009631664,16527.654884079
84,SANTA,Green/Red,6027.040432874,18181.1273812978,15433.690333456
83,SANTA,Green/Red,6008.79354211711,17235.4810429832,14191.1476824114
82,SANTA,Green/Red,5990.76337125432,16352.4907783316,13107.1195887512
81,SANTA,Green/Red,5424.3695598098,15256.896365446,12112.4994772563
80,SANTA,Green/Red,4786.92419241276,14187.1763474478,11248.8062647363
79,SANTA,Green/Red,4302.50461556227,13190.7685278228,11040.4250825044
78,SANTA,Green/Red,3936.5491928319,12257.9851968568,10839.6159994996
77,SANTA,Green/Red,3661.44795422093,11596.8981774582,10381.0956306176
76,SANTA,Green/Red,3501.60195670393,11530.0460369382,9885.00071724551
75,SANTA,Green/Red,3351.52264840249,11463.5204658779,9642.44009597553
74,SANTA,Green/Red,3210.94157727691,11397.3699653158,9583.47806156008
73,SANTA,Green/Red,3079.70342325978,11331.4934487671,9334.87952053268
72,SANTA,Green/Red,3029.44163427665,11013.0478080967,8739.51241802773
71,SANTA,Green/Red,3008.39800309762,10609.826434114,8248.53552870359
70,SANTA,Green/Red,2987.83457572992,10217.241967275,8202.52435799927
69,SANTA,Green/Red,2967.53856690117,9835.49004772422,8156.80624141416
68,SANTA,Green/Red,2896.07099506748,9459.82573660603,7664.6989809256
67,SANTA,Green/Red,2620.22753348993,9079.71533199865,7157.7187714139
66,SANTA,Green/Red,2387.00419715565,8709.57846729556,6891.48959620716
65,SANTA,Green/Red,2183.86047036329,8348.6483370855,6736.08606595057
64,SANTA,Green/Red,2004.69127313257,7996.50796990981,6582.51868410362
63,SANTA,Green/Red,1883.10958047619,7737.33580320072,6429.90659750783
62,SANTA,Green/Red,1791.29930899758,7530.67074694578,6295.77503448655
61,SANTA,Green/Red,1704.4479461055,7326.66110572871,6216.93683939474
60,SANTA,Green/Red,1621.48529998946,7126.00669659057,6139.07589647279
59,SANTA,Green/Red,1549.28787405603,6937.18972126342,5948.46338778397
58,SANTA,Green/Red,1540.67749641102,6847.07278082962,5763.53404210135
57,SANTA,Green/Red,1532.10487072915,6757.60668722028,5623.72369355126
56,SANTA,Green/Red,1523.56838628347,6668.58785271388,5497.75690200622
55,SANTA,Green/Red,1515.05257655703,6580.04870527168,4849.78957102029
54,SANTA,Green/Red,1361.37086630714,6508.15197840985,3910.04921843353
53,SANTA,Green/Red,1117.08491349011,6449.96176163337,3315.34265782451
52,SANTA,Green/Red,902.497042482311,6392.16246629984,3193.83636640431
51,SANTA,Green/Red,711.274431461934,6334.63077809266,3035.79376692185
50,SANTA,Green/Red,538.989158346187,6277.24024177389,2584.76710090227
49,SANTA,Green/Red,497.881625882525,6211.08253629366,2166.590088611
48,SANTA,Green/Red,457.527937269828,6145.26758466661,2085.1271737796
47,SANTA,Green/Red,418.539480856154,6079.69015935762,2044.23081512703
46,SANTA,Green/Red,380.005567973887,6014.33098882437,1951.40860803099
45,SANTA,Green/Red,358.20528928045,5829.06642909045,1834.55211622803
44,SANTA,Green/Red,355.578987441375,5504.58295946379,1725.93736069207
43,SANTA,Green/Red,352.965125274728,5187.12700201897,1627.34216248291
42,SANTA,Green/Red,350.360448281339,4876.79982385022,1540.4497207253
41,SANTA,Green/Red,347.76138635294,4572.95339195011,1490.16977990256
40,SANTA,Green/Red,347.031315359287,4306.73844561772,1440.49538784614
39,SANTA,Green/Red,346.488450255711,4048.52389550908,1440.10991043667
38,SANTA,Green/Red,345.946129479911,3795.12749107694,1439.7244450096
37,SANTA,Green/Red,345.404353017919,3545.75856875896,1294.18184873788
36,SANTA,Green/Red,330.801851057447,3338.93030692567,1112.43575360579
35,SANTA,Green/Red,291.050827896179,3201.544833211,988.835470039863
34,SANTA,Green/Red,252.486533512245,3065.34626738777,908.055700128898
33,SANTA,Green/Red,214.892778010166,2930.39471908379,850.206784680486
32,SANTA,Green/Red,178.238265999476,2796.67946674935,836.557501299765
31,SANTA,Green/Red,169.486333349487,2712.20308230422,820.78920028545
30,SANTA,Green/Red,167.014698568382,2639.0573476674,787.167348123156
29,SANTA,Green/Red,164.540712061455,2566.490748671,753.667675066506
28,SANTA,Green/Red,162.072844702459,2494.16259548487,740.631256802008
27,SANTA,Green/Red,159.755811187264,2422.39709140826,730.183202896267
26,SANTA,Green/Red,157.660791046277,2351.41771523375,723.919074924663
25,SANTA,Green/Red,155.484407255368,2280.91338719614,719.729283661582
24,SANTA,Green/Red,153.32726564043,2210.73599695635,705.383703267202
23,SANTA,Green/Red,151.169975463592,2140.79515598668,678.302546600578
22,SANTA,Green/Red,150.319886951649,2011.28650520358,652.612718831748
21,SANTA,Green/Red,149.956485410279,1860.79097700585,631.759906809311
20,SANTA,Green/Red,149.593557334796,1712.9469436463,610.780757203232
19,SANTA,Green/Red,149.231102760881,1566.2206407031,595.378288296401
18,SANTA,Green/Red,148.438493730268,1430.2863470572,580.106750150211
17,SANTA,Green/Red,145.724211607012,1340.93850438006,572.916453870479
16,SANTA,Green/Red,143.036936848162,1252.42253235681,568.019490008708
15,SANTA,Green/Red,140.376669475459,1164.87586750533,539.428807382006
14,SANTA,Green/Red,137.720717373624,1077.73845768743,492.423312502564
13,SANTA,Green/Red,128.237240197661,978.951409321278,447.812111752341
12,SANTA,Green/Red,114.525417508965,874.553659946192,407.868507599342
11,SANTA,Green/Red,101.322140807635,771.496863938402,369.69699036004
10,SANTA,Green/Red,87.7893775690463,670.03484781459,345.778388370993
9,SANTA,Green/Red,75.5546732432849,575.32824090973,322.117449069978
8,SANTA,Green/Red,70.920855548442,550.806323642028,240.139425497619
7,SANTA,Green/Red,65.7220988397021,526.469978825189,151.897479200561
6,SANTA,Green/Red,60.6852913596667,502.449647724628,120.354791347869
5,SANTA,Green/Red,56.3206667320337,478.71474477835,117.472282212228
4,SANTA,Green/Red,53.7639277168782,413.839111619629,114.005468688207
3,SANTA,Green/Red,52.7148137398763,313.61441292637,109.822713496629
2,SANTA,Green/Red,51.6704608242726,212.68875607173,99.6020698514767
1,SANTA,Green/Red,50.6308689749567,115.767513721032,67.7642276845872
99,SHARK,Orange/Red,8170.20083044947,8300.90795387892,12373.6169900267
98,SHARK,Orange/Red,8046.32272742712,8146.00784651516,12314.5875297514
97,SHARK,Orange/Red,7924.20653813775,7994.10994584311,12253.4014225439
96,SHARK,Orange/Red,7803.78809608927,7845.24758838158,12120.1177304077
95,SHARK,Orange/Red,7585.76275447273,7699.53455099883,11988.8025257664
94,SHARK,Orange/Red,7360.42109592992,7556.56693540257,11851.0071749276
93,SHARK,Orange/Red,7149.1996246964,7416.24197087891,11622.7557889757
92,SHARK,Orange/Red,6949.41159420076,7278.49228703626,11344.5398186767
91,SHARK,Orange/Red,6802.49840853502,7143.17671570904,11153.3903937721
90,SHARK,Orange/Red,6680.95402018935,7010.12134807147,10494.756667353
89,SHARK,Orange/Red,6562.05373128841,6879.35668597545,9453.20070491679
88,SHARK,Orange/Red,6446.32335491548,6750.79015804376,8640.28000412264
